Id,SalePrice
2681,3686860.982262839
2682,3241115.644461094
2683,4724571.77493422
2684,5677688.236708113
2685,2553820.1476111677
2686,6947989.278623074
2687,11410567.912820915
2688,3952709.1948693986
2689,6278367.2453448735
2690,4920610.123326552
2691,5109985.831832506
2692,-4519032.968638126
2693,6341456.912175997
2694,-4475644.578536969
2695,2262497.355431508
2696,2410092.7100695414
2697,6048159.009258267
2698,2080371.5016084283
2699,4990871.525322192
2700,4577993.851845578
2701,3903318.464154041
2702,8196459.454238783
2703,3695000.7243316765
2704,6387779.292282092
2705,2118778.2392983446
2706,2103644.0282613016
2707,5727663.933344475
2708,1922478.3030743029
2709,-3613392.0174127957
2710,1861303.5454900737
2711,207371.73435487103
2712,6014158.730590154
2713,6887514.564650629
2714,4439124.890235807
2715,2475192.6060376135
2716,5320947.698528837
2717,1685697.8793436268
2718,4748541.67754941
2719,5002548.901604717
2720,3981658.0815702477
2721,5619761.159093908
2722,3246388.758149753
2723,5914895.330622391
2724,2768092.255566291
2725,962412.6463221109
2726,6507316.641252623
2727,-381199.87751008786
2728,2464351.904978139
2729,3584260.3400080376
2730,613698.7875441217
2731,1421772.4193240486
2732,1168717.3193299726
2733,2893687.1939854496
2734,-1758942.7169606325
2735,623697.0941105771
2736,-2321869.9673314462
2737,949384.163273304
2738,3560188.2231509383
2739,3629459.18446234
2740,4352980.282878888
2741,1030642.6185860259
2742,4187728.33715196
2743,405736.9569431438
2744,2402079.462341811
2745,1393269.5962317304
2746,1442042.6477538517
2747,1541474.3878575338
2748,8744544.747015985
2749,2210824.3654290433
2750,1641322.4261401498
2751,1736204.2899406345
2752,7301767.915370822
2753,11916430.187673274
2754,9076121.29750946
2755,7384297.926806847
2756,4369498.529260228
2757,9969760.345805427
2758,2561585.8949048277
2759,3900333.6325943987
2760,5581109.828868862
2761,1170681.4779318075
2762,348367.7096718519
2763,1109253.1011215586
2764,3577320.650155823
2765,-1130934.537937119
2766,5541453.745202091
2767,3647249.9858248197
2768,-6148807.957341527
2769,1038357.8495453417
2770,6109115.124499963
2771,3095786.887609669
2772,-4058298.590047643
2773,4104157.1386647527
2774,-1956047.369473019
2775,-3429771.431361407
2776,2139647.8555063982
2777,5502177.194851397
2778,-121246.25994093559
2779,3427934.10750681
2780,1347628.117127402
2781,845878.375904551
2782,6822281.216802844
2783,-1283807.7127372718
2784,7375161.674957172
2785,2504412.062637407
2786,1921137.1626230273
2787,2643251.2392316195
2788,1521507.0226963272
2789,30240.941474944993
2790,-4969307.923421509
2791,8306622.890091245
2792,-4038691.3592447517
2793,-2601039.3499825276
2794,385880.72677775536
2795,-1773414.8750914775
2796,839609.1598652538
2797,1320720.7689846556
2798,1496161.312348007
2799,2274352.896048036
2800,-3246916.456571115
2801,2080046.2560640497
2802,-49992.840154687234
2803,3591723.8965965905
2804,1169913.5104626871
2805,961925.4409050054
2806,9511.142972416419
2807,526337.9104445183
2808,6034307.824676405
2809,2820151.757613898
2810,1357834.5594732033
2811,4173268.4269923284
2812,7836660.55840519
2813,3488391.0558845378
2814,3675693.7812933517
2815,2792612.8894102066
2816,2882475.4515387244
2817,7198188.279985464
2818,7965729.862989095
2819,1974075.5875585626
2820,4443394.1965591675
2821,-396895.10365937307
2822,7460864.980193662
2823,1645393.0469917979
2824,4080956.475158216
2825,5163981.4807696575
2826,1404519.8960501284
2827,-467458.4733242377
2828,-343750.04242742556
2829,12161303.155573921
2830,9016953.573517093
2831,7485513.202663785
2832,2315118.7193109808
2833,8349044.2144702105
2834,5189908.95098393
2835,4800373.47196341
2836,5487791.783021872
2837,4642213.849477651
2838,4611729.606103322
2839,3216928.966470028
2840,5835433.07216264
2841,3037684.4830737733
2842,4300777.260338426
2843,626769.2351256858
2844,7971065.7859197715
2845,2338974.650313236
2846,4461799.275757408
2847,3303941.881156648
2848,2742108.3228143263
2849,2671798.1753135477
2850,3736799.241272748
2851,920344.946067889
2852,3067230.614780609
2853,3904657.4146051058
2854,4788803.171370159
2855,5080743.463179343
2856,4307814.5229904745
2857,4690529.341463627
2858,4458840.777776612
2859,4533919.592825681
2860,-4007191.2659402406
2861,2333102.8875477468
2862,5094805.908502198
2863,-3621424.27148505
2864,547379.0973879981
2865,5945698.714787992
2866,583592.4132775113
2867,1417937.3785808363
2868,4929468.434821076
2869,-1035440.3645558909
2870,5961578.721634492
2871,-5613413.86125451
2872,2208000.8764953655
2873,291132.632107089
2874,-1498134.1186023655
2875,3212142.558641664
2876,169890.8783389979
2877,-1816363.776356825
2878,-918532.0244596221
2879,-1158469.6540481357
2880,-461102.24680935714
2881,13565.297424958728
2882,1142533.633604531
2883,2121317.4244462564
2884,4844575.837976475
2885,-66485.00581336516
2886,-2555248.831179665
2887,306759.06146418507
2888,4714725.440802839
2889,-2668074.281430568
2890,2731761.1663848017
2891,944250.1185988893
2892,-2891314.5365146142
2893,-5535808.145375227
2894,-3726207.6524571436
2895,2583132.0510970424
2896,3684664.152790271
2897,4756985.081862251
2898,5379966.538105522
2899,3615784.297214743
2900,5459657.702086208
2901,3533079.3810370597
2902,3574043.1832776363
2903,6116688.684339579
2904,5975611.86795515
2905,-1079083.7848513948
2906,9805607.258503558
2907,1327633.8322665829
2908,2124975.960405597
2909,11481595.787797218
2910,-2503330.9011678016
2911,558427.6453017413
2912,1143736.6472458045
2913,1198807.2307064158
2914,-4351191.613235534
2915,-4351191.613235534
2916,1198886.1314360395
2917,6335891.73149961
2918,-3841620.3474187953
2919,4663444.352691663
